query_name,Config,Run,BigN_SampleSize,CHAOLEE_SampleSize,Nb_Total_Scans,Execution_time,cd
query_1710_v6,5,5,20281.0,143.0,100003,1520,353.62513430360656
query_3965_v2,5,1,2640.0,2236.0,100000,4406,6112.515395665481
query_3965_v2,5,2,2670.0,2234.0,100040,2572,6100.380322550458
query_3965_v2,5,3,2592.0,2241.0,100008,2424,6110.917014516231
query_3965_v2,5,4,2618.0,2239.0,100032,2587,6096.15819103605
query_3965_v2,5,5,2621.0,2238.0,100004,2562,6106.350528317179
query_3872_v0,5,1,20105.0,1582.0,100002,3866,1606.4878034309934
query_3872_v0,5,2,20139.0,1583.0,100000,2643,1581.607740061746
query_3872_v0,5,3,20103.0,1582.0,100001,2166,1577.0977953618824
query_3872_v0,5,4,20086.0,1582.0,100000,2337,1573.593726110391
query_3872_v0,5,5,20089.0,1582.0,100001,1982,1592.6902957987425
c6_role2_o,5,1,5071.0,4456.0,100009,5802,46259.522050573374
c6_role2_o,5,2,5010.0,4464.0,100006,3741,48028.15407848489
c6_role2_o,5,3,5061.0,4456.0,100002,3401,47855.178050302035
c6_role2_o,5,4,5037.0,4462.0,100010,3284,47374.589790127204
c6_role2_o,5,5,5058.0,4460.0,100000,3366,44903.47568750979
query_9996_v2,5,1,84775.0,8.0,100000,2152,11.591529693537066
query_9996_v2,5,2,84474.0,9.0,100000,1579,14.400842839575875
query_9996_v2,5,3,84608.0,8.0,100001,1491,14.400628299503857
query_9996_v2,5,4,84339.0,10.0,100000,1574,13.31175275329971
query_9996_v2,5,5,83885.0,15.0,100000,1482,25.60324068047687
query_4957_v0,5,1,20105.0,1582.0,100002,3800,1606.4878034309934
query_4957_v0,5,2,20139.0,1583.0,100000,2365,1581.607740061746
query_4957_v0,5,3,20103.0,1582.0,100001,1965,1577.0977953618824
query_4957_v0,5,4,20086.0,1582.0,100000,1881,1573.593726110391
query_4957_v0,5,5,20089.0,1582.0,100001,2034,1592.6902957987425
query_8423_v2,5,1,84775.0,8.0,100000,2152,11.591529693537066
query_8423_v2,5,2,84474.0,9.0,100000,1593,14.400842839575875
query_8423_v2,5,3,84608.0,8.0,100001,1448,14.400628299503857
query_8423_v2,5,4,84339.0,10.0,100000,1419,13.31175275329971
query_8423_v2,5,5,83885.0,15.0,100000,1452,25.60324068047687
query_4207_v7,5,1,83724.0,103.0,100000,2623,265.691734541227
query_4207_v7,5,2,82897.0,113.0,100000,2048,323.49917084607085
query_4207_v7,5,3,83016.0,116.0,100000,1821,314.9397568120176
query_4207_v7,5,4,83206.0,112.0,100000,1809,305.7582478375952
query_4207_v7,5,5,82224.0,122.0,100032,1895,328.4531572686509
query_7351_v0,5,1,2923.0,1786.0,100007,3971,28371.778309955524
query_7351_v0,5,2,2885.0,1788.0,100029,2924,28466.095667244364
query_7351_v0,5,3,2867.0,1789.0,100043,2585,28707.290547610744
query_7351_v0,5,4,2875.0,1788.0,100013,2549,28689.710608695652
query_7351_v0,5,5,2914.0,1788.0,100014,2504,28182.802333562115
query_12015_v4,5,1,40373.0,297.0,100001,3302,1254.7272944820982
query_12015_v4,5,2,40936.0,292.0,100074,2399,1417.361683958938
query_12015_v4,5,3,40235.0,301.0,100001,2308,1595.4831449514497
query_12015_v4,5,4,40140.0,303.0,100005,2036,1400.7404779409026
query_12015_v4,5,5,39936.0,311.0,100048,2162,1445.4200086707845
query_6102_v6,5,1,18370.0,193.0,100001,2957,441.2004075614823
query_6102_v6,5,2,18723.0,179.0,100074,1804,410.91689410585485
query_6102_v6,5,3,18408.0,193.0,100005,1680,443.9772644400871
query_6102_v6,5,4,19623.0,149.0,100001,1564,296.1647096452512
query_6102_v6,5,5,18784.0,179.0,100043,1627,378.7817506711296
query_11914_v2,5,1,2702.0,2230.0,100008,4096,5260.262582056893
query_11914_v2,5,2,2716.0,2229.0,100024,2686,5266.29950843796
query_11914_v2,5,3,2680.0,2233.0,100040,2390,5260.268473137077
query_11914_v2,5,4,2697.0,2231.0,100028,2532,5258.511947524598
query_11914_v2,5,5,2676.0,2233.0,100024,2340,5264.212565216033
query_2023_v9,5,1,21762.0,348.0,100001,3132,5761.543203033274
query_2023_v9,5,2,20732.0,372.0,100059,2315,8597.911364325528
query_2023_v9,5,3,20330.0,382.0,100002,2146,7761.961087630559
query_2023_v9,5,4,21500.0,355.0,100004,2009,6746.078424665548
query_2023_v9,5,5,20601.0,377.0,100008,2031,7721.070088923549
query_7029_v0,5,1,20105.0,1582.0,100002,3929,1606.4878034309934
query_7029_v0,5,2,20139.0,1583.0,100000,2456,1581.607740061746
query_7029_v0,5,3,20103.0,1582.0,100001,2262,1577.0977953618824
query_7029_v0,5,4,20086.0,1582.0,100000,2067,1573.593726110391
query_7029_v0,5,5,20089.0,1582.0,100001,1939,1592.6902957987425
query_517_v2,5,1,84775.0,8.0,100000,2315,11.591529693537066
query_517_v2,5,2,84474.0,9.0,100000,1545,14.400842839575875
query_517_v2,5,3,84608.0,8.0,100001,1498,14.400628299503857
query_517_v2,5,4,84339.0,10.0,100000,1536,13.31175275329971
query_517_v2,5,5,83885.0,15.0,100000,1689,25.60324068047687
query_6731_v0,5,1,9843.0,1208.0,100044,4569,4245.742151782993
query_6731_v0,5,2,9532.0,1216.0,100031,2853,4497.992026856903
query_6731_v0,5,3,10017.0,1203.0,100035,2560,4003.3207547169814
query_6731_v0,5,4,9573.0,1216.0,100001,2802,4338.157317455343
query_6731_v0,5,5,9728.0,1211.0,100029,2563,4220.620065789473
query_3670_v3,5,1,72226.0,211.0,100000,3249,337.7308051009418
query_3670_v3,5,2,73415.0,197.0,100000,2419,305.7662779014491
query_3670_v3,5,3,74994.0,181.0,100000,2313,269.8745664816905
query_3670_v3,5,4,74730.0,181.0,100000,2115,311.3364854195781
query_3670_v3,5,5,75770.0,175.0,100085,2483,307.2336098226933
query_3670_v5,5,1,72159.0,213.0,100000,3421,819.2801813981117
query_3670_v5,5,2,73284.0,199.0,100000,2641,650.0560735168594
query_3670_v5,5,3,75096.0,181.0,100000,2345,710.3832219275703
query_3670_v5,5,4,74718.0,182.0,100000,2273,610.2042474137379
query_3670_v5,5,5,75835.0,175.0,100086,2292,636.6938815569143
query_11284_v6,5,1,18370.0,193.0,100001,2715,441.2004075614823
query_11284_v6,5,2,18723.0,179.0,100074,1778,410.91689410585485
query_11284_v6,5,3,18408.0,193.0,100005,1698,443.9772644400871
query_11284_v6,5,4,19623.0,149.0,100001,1439,296.1647096452512
query_11284_v6,5,5,18784.0,179.0,100043,1498,378.7817506711296
query_3713_v2,5,1,72168.0,213.0,100000,3269,824.2272906015318
query_3713_v2,5,2,73300.0,199.0,100000,2193,787.9612709596092
query_3713_v2,5,3,75106.0,181.0,100000,2015,485.5831315544715
query_3713_v2,5,4,74741.0,182.0,100000,2080,686.230242838843
query_3713_v2,5,5,75852.0,175.0,100086,2020,702.4110325391341
c6_role1_o,5,1,5028.0,4451.0,100021,5853,51846.00630490486
c6_role1_o,5,2,4985.0,4455.0,100020,4012,50451.76099652382
c6_role1_o,5,3,4949.0,4459.0,100018,3570,52015.833159971786
c6_role1_o,5,4,5038.0,4452.0,100004,3572,52280.21887471828
c6_role1_o,5,5,4981.0,4454.0,100002,3623,51110.57555363567
query_10962_v0,5,1,2923.0,1786.0,100007,4493,28371.778309955524
query_10962_v0,5,2,2885.0,1788.0,100029,2915,28466.095667244364
query_10962_v0,5,3,2867.0,1789.0,100043,2647,28707.290547610744
query_10962_v0,5,4,2875.0,1788.0,100013,2568,28689.710608695652
query_10962_v0,5,5,2914.0,1788.0,100014,2365,28182.802333562115
query_5437_v6,5,1,6430.0,1106.0,100037,4342,17.725162596938233
query_5437_v6,5,2,6130.0,1116.0,100027,2884,18.50217061873669
query_5437_v6,5,3,6339.0,1109.0,100021,2825,17.7568967198267
query_5437_v6,5,4,6319.0,1110.0,100014,2593,17.72816412599726
query_5437_v6,5,5,6241.0,1114.0,100051,2529,18.34566355814418
SPO_p,5,1,99130.0,87.0,100000,2220,87.00478182642135
SPO_p,5,2,99160.0,84.0,100000,1478,84.0057481625447
SPO_p,5,3,99160.0,84.0,100000,1401,84.0099578247243
SPO_p,5,4,99170.0,83.0,100000,1250,83.00885828809449
SPO_p,5,5,99130.0,87.0,100000,1249,87.00125119380506
query_3822_v6,5,1,3245.0,1199.0,100061,4552,19.437614072922138
query_3822_v6,5,2,3196.0,1200.0,100001,2956,19.716405144325154
query_3822_v6,5,3,3156.0,1203.0,100041,2758,20.56621297841073
query_3822_v6,5,4,3267.0,1198.0,100000,2595,19.311398843154517
query_3822_v6,5,5,3272.0,1197.0,100017,2693,19.592679556848704
query_5968_v2,5,1,84775.0,8.0,100000,2250,11.591529693537066
query_5968_v2,5,2,84474.0,9.0,100000,1670,14.400842839575875
query_5968_v2,5,3,84608.0,8.0,100001,1612,14.400628299503857
query_5968_v2,5,4,84339.0,10.0,100000,1488,13.31175275329971
query_5968_v2,5,5,83885.0,15.0,100000,1464,25.60324068047687
query_3713_v5,5,1,72159.0,213.0,100000,3454,819.2801813981117
query_3713_v5,5,2,73284.0,199.0,100000,2437,650.0560735168594
query_3713_v5,5,3,75096.0,181.0,100000,2315,710.3832219275703
query_3713_v5,5,4,74718.0,182.0,100000,2359,610.2042474137379
query_3713_v5,5,5,75835.0,175.0,100086,2257,636.6938815569143
query_6934_v7,5,1,84560.0,113.0,100000,2795,287.34555985821237
query_6934_v7,5,2,84556.0,111.0,100000,1978,264.7968700084557
query_6934_v7,5,3,83870.0,121.0,100000,1941,326.43718785987136
query_6934_v7,5,4,83830.0,121.0,100000,1858,312.03774089937303
query_6934_v7,5,5,84471.0,119.0,100000,1868,295.37714934274794
query_9351_v2,5,1,84775.0,8.0,100000,2323,11.591529693537066
query_9351_v2,5,2,84474.0,9.0,100000,1565,14.400842839575875
query_9351_v2,5,3,84608.0,8.0,100001,1429,14.400628299503857
query_9351_v2,5,4,84339.0,10.0,100000,1483,13.31175275329971
query_9351_v2,5,5,83885.0,15.0,100000,1508,25.60324068047687
query_4711_v2,5,1,50067.0,503.0,100058,3520,522.3060499160149
query_4711_v2,5,2,49291.0,514.0,100000,2572,496.37980211439566
query_4711_v2,5,3,50253.0,500.0,100000,2363,502.7827883913367
query_4711_v2,5,4,49405.0,510.0,100000,2522,526.4361827570157
query_4711_v2,5,5,49731.0,507.0,100065,2451,499.4457843617982
query_12128_v0,5,1,2923.0,1786.0,100007,4511,28371.778309955524
query_12128_v0,5,2,2885.0,1788.0,100029,2843,28466.095667244364
query_12128_v0,5,3,2867.0,1789.0,100043,2550,28707.290547610744
query_12128_v0,5,4,2875.0,1788.0,100013,2451,28689.710608695652
query_12128_v0,5,5,2914.0,1788.0,100014,2552,28182.802333562115
query_10810_v0,5,1,2923.0,1786.0,100007,4470,28371.778309955524
query_10810_v0,5,2,2885.0,1788.0,100029,2826,28466.095667244364
query_10810_v0,5,3,2867.0,1789.0,100043,2734,28707.290547610744
query_10810_v0,5,4,2875.0,1788.0,100013,2761,28689.710608695652
query_10810_v0,5,5,2914.0,1788.0,100014,2561,28182.802333562115
c6_role0_o,5,1,4928.0,4441.0,100019,5314,60310.60667905821
c6_role0_o,5,2,4872.0,4444.0,100008,3511,61709.26614567817
c6_role0_o,5,3,4904.0,4442.0,100015,3512,59458.1247529004
c6_role0_o,5,4,4959.0,4435.0,100000,3422,59334.37944274119
c6_role0_o,5,5,4938.0,4437.0,100000,3348,57440.181540759
query_6926_v2,5,1,2702.0,2230.0,100008,4432,5260.262582056893
query_6926_v2,5,2,2716.0,2229.0,100024,2950,5266.29950843796
query_6926_v2,5,3,2680.0,2233.0,100040,2551,5260.268473137077
query_6926_v2,5,4,2697.0,2231.0,100028,2692,5258.511947524598
query_6926_v2,5,5,2676.0,2233.0,100024,2347,5264.212565216033
query_2740_v2,5,1,2702.0,2230.0,100008,4084,5260.262582056893
query_2740_v2,5,2,2716.0,2229.0,100024,2575,5266.29950843796
query_2740_v2,5,3,2680.0,2233.0,100040,2542,5260.268473137077
query_2740_v2,5,4,2697.0,2231.0,100028,2592,5258.511947524598
query_2740_v2,5,5,2676.0,2233.0,100024,2581,5264.212565216033
query_6731_v6,5,1,9757.0,1184.0,100044,4215,2822.0953746647
query_6731_v6,5,2,10012.0,1173.0,100042,2705,2786.3494684994885
query_6731_v6,5,3,10277.0,1164.0,100028,2460,2674.96081952691
query_6731_v6,5,4,9983.0,1176.0,100063,2572,2686.8359340474526
query_6731_v6,5,5,9927.0,1176.0,100029,2688,2801.609067903729
query_8831_v6,5,1,20334.0,146.0,100001,2840,354.4129254897742
query_8831_v6,5,2,20168.0,151.0,100001,1796,431.67251434944336
query_8831_v6,5,3,20664.0,133.0,100001,1774,315.38508652618486
query_8831_v6,5,4,21040.0,125.0,100087,1771,277.1701421227974
query_8831_v6,5,5,20281.0,143.0,100003,1688,353.62513430360656
query_3670_v2,5,1,72168.0,213.0,100000,3578,824.2272906015318
query_3670_v2,5,2,73300.0,199.0,100000,2532,787.9612709596092
query_3670_v2,5,3,75106.0,181.0,100000,2276,485.5831315544715
query_3670_v2,5,4,74741.0,182.0,100000,2366,686.230242838843
query_3670_v2,5,5,75852.0,175.0,100086,2372,702.4110325391341
SPO_s,5,1,9487.0,9052.0,100007,2095,95866.50816203584
SPO_s,5,2,9461.0,9054.0,100001,1370,96503.79922634413
SPO_s,5,3,9530.0,9048.0,100010,1236,97138.92089841541
SPO_s,5,4,9498.0,9051.0,100008,1241,96462.97012170001
SPO_s,5,5,9544.0,9046.0,100004,1263,96872.23345768375
query_4564_v9,5,1,17401.0,471.0,100103,3458,19609.58552771642
query_4564_v9,5,2,17304.0,470.0,100000,2209,18266.03403044819
query_4564_v9,5,3,18393.0,446.0,100003,2054,14908.42226846548
query_4564_v9,5,4,17714.0,460.0,100001,2171,18361.427082799524
query_4564_v9,5,5,18004.0,455.0,100000,2158,21109.65434354404
query_4046_v4,5,1,40373.0,297.0,100001,3440,1254.7272944820982
query_4046_v4,5,2,40936.0,292.0,100074,2384,1417.361683958938
query_4046_v4,5,3,40235.0,301.0,100001,2382,1595.4831449514497
query_4046_v4,5,4,40140.0,303.0,100005,2055,1400.7404779409026
query_4046_v4,5,5,39936.0,311.0,100048,2128,1445.4200086707845
query_11405_v7,5,1,82700.0,109.0,100000,2463,175.44107735306704
query_11405_v7,5,2,82836.0,108.0,100000,1653,177.5954690069421
query_11405_v7,5,3,83536.0,98.0,100000,1614,149.84420416139514
query_11405_v7,5,4,83432.0,107.0,100074,1615,162.92275566965972
query_11405_v7,5,5,83063.0,103.0,100000,1588,151.86320614321187
c6_role0_s,5,1,4717.0,4529.0,100014,4628,58514.82231783619
c6_role0_s,5,2,4690.0,4532.0,100020,3105,58490.47932909115
c6_role0_s,5,3,4717.0,4529.0,100014,2754,58792.3140481011
c6_role0_s,5,4,4720.0,4528.0,100000,2558,58856.874269599895
c6_role0_s,5,5,4719.0,4529.0,100018,2569,58678.84378913038
query_3919_v9,5,1,21762.0,348.0,100001,3493,5761.543203033274
query_3919_v9,5,2,20732.0,372.0,100059,2709,8597.911364325528
query_3919_v9,5,3,20330.0,382.0,100002,2156,7761.961087630559
query_3919_v9,5,4,21500.0,355.0,100004,1951,6746.078424665548
query_3919_v9,5,5,20601.0,377.0,100008,2102,7721.070088923549
query_10892_v0,5,1,20105.0,1582.0,100002,3879,1606.4878034309934
query_10892_v0,5,2,20139.0,1583.0,100000,2272,1581.607740061746
query_10892_v0,5,3,20103.0,1582.0,100001,2247,1577.0977953618824
query_10892_v0,5,4,20086.0,1582.0,100000,2289,1573.593726110391
query_10892_v0,5,5,20089.0,1582.0,100001,1971,1592.6902957987425
query_8341_v2,5,1,2640.0,2236.0,100000,4255,6112.515395665481
query_8341_v2,5,2,2670.0,2234.0,100040,3080,6100.380322550458
query_8341_v2,5,3,2592.0,2241.0,100008,2329,6110.917014516231
query_8341_v2,5,4,2618.0,2239.0,100032,2525,6096.15819103605
query_8341_v2,5,5,2621.0,2238.0,100004,2723,6106.350528317179
query_4042_v6,5,1,20334.0,146.0,100001,2900,354.4129254897742
query_4042_v6,5,2,20168.0,151.0,100001,1742,431.67251434944336
query_4042_v6,5,3,20664.0,133.0,100001,1580,315.38508652618486
query_4042_v6,5,4,21040.0,125.0,100087,1889,277.1701421227974
query_4042_v6,5,5,20281.0,143.0,100003,1696,353.62513430360656
SPO_o,5,1,10017.0,8999.0,100007,2388,61333.71504158257
SPO_o,5,2,10010.0,9000.0,100010,1742,61706.860883130976
SPO_o,5,3,9996.0,9001.0,100006,1451,61480.53625734617
SPO_o,5,4,10102.0,8990.0,100002,1421,61401.44476365533
SPO_o,5,5,9998.0,9001.0,100008,1656,61400.552955731975
query_12087_v0,5,1,2923.0,1786.0,100007,4256,28371.778309955524
query_12087_v0,5,2,2885.0,1788.0,100029,2392,28466.095667244364
query_12087_v0,5,3,2867.0,1789.0,100043,2691,28707.290547610744
query_12087_v0,5,4,2875.0,1788.0,100013,2704,28689.710608695652
query_12087_v0,5,5,2914.0,1788.0,100014,2518,28182.802333562115
query_8183_v2,5,1,50067.0,503.0,100058,3241,522.3060499160149
query_8183_v2,5,2,49291.0,514.0,100000,2259,496.37980211439566
query_8183_v2,5,3,50253.0,500.0,100000,2279,502.7827883913367
query_8183_v2,5,4,49405.0,510.0,100000,2141,526.4361827570157
query_8183_v2,5,5,49731.0,507.0,100065,2260,499.4457843617982
query_4392_v0,5,1,20105.0,1582.0,100002,3750,1606.4878034309934
query_4392_v0,5,2,20139.0,1583.0,100000,2400,1581.607740061746
query_4392_v0,5,3,20103.0,1582.0,100001,2128,1577.0977953618824
query_4392_v0,5,4,20086.0,1582.0,100000,2025,1573.593726110391
query_4392_v0,5,5,20089.0,1582.0,100001,2005,1592.6902957987425
query_8683_v0,5,1,14549.0,1055.0,100000,4219,2775.816344765963
query_8683_v0,5,2,14268.0,1068.0,100042,2756,2845.6795626576954
query_8683_v0,5,3,14871.0,1048.0,100002,2495,2679.0131127698205
query_8683_v0,5,4,14585.0,1059.0,100049,2302,2717.706684950291
query_8683_v0,5,5,14621.0,1057.0,100000,2085,2695.6755351891115
query_7547_v9,5,1,17401.0,471.0,100103,3318,19609.58552771642
query_7547_v9,5,2,17304.0,470.0,100000,2155,18266.03403044819
query_7547_v9,5,3,18393.0,446.0,100003,1998,14908.42226846548
query_7547_v9,5,4,17714.0,460.0,100001,2006,18361.427082799524
query_7547_v9,5,5,18004.0,455.0,100000,1968,21109.65434354404
query_2416_v4,5,1,40373.0,297.0,100001,3164,1254.7272944820982
query_2416_v4,5,2,40936.0,292.0,100074,2106,1417.361683958938
query_2416_v4,5,3,40235.0,301.0,100001,2211,1595.4831449514497
query_2416_v4,5,4,40140.0,303.0,100005,2305,1400.7404779409026
query_2416_v4,5,5,39936.0,311.0,100048,2396,1445.4200086707845
query_6731_v1,6,1,283829.0,3277.0,1000001,17336,2876.131155403145
query_6731_v1,6,2,284089.0,3275.0,1000000,17598,2857.7298606243476
query_6731_v1,6,3,284986.0,3279.0,1000000,16759,2802.93998388582
query_6731_v1,6,4,284247.0,3278.0,1000001,16796,2881.3949712573008
query_6731_v1,6,5,283896.0,3279.0,1000005,16607,2867.3200664829487
query_3841_v9,6,1,193327.0,4137.0,1000001,20932,15910.227924375651
query_3841_v9,6,2,193725.0,4125.0,1000000,19404,15176.086438929247
query_3841_v9,6,3,191645.0,4187.0,1000000,20605,16027.658410999116
query_3841_v9,6,4,194395.0,4117.0,1000001,20746,15554.318649442217
query_3841_v9,6,5,194758.0,4089.0,1000067,20816,14987.428844068487
query_11285_v0,6,1,333251.0,2729.0,1000000,17055,2739.561603716118
query_11285_v0,6,2,333302.0,2731.0,1000000,15770,2742.4620674343387
query_11285_v0,6,3,333866.0,2729.0,1000001,15651,2702.337560578196
query_11285_v0,6,4,333240.0,2728.0,1000000,16630,2758.1603168887286
query_11285_v0,6,5,333039.0,2729.0,1000001,15789,2743.0339870105304
c6_role1_s,6,1,188930.0,31107.0,1000000,25771,31181.73864384568
c6_role1_s,6,2,188880.0,31112.0,1000000,23140,31133.848219834912
c6_role1_s,6,3,188930.0,31107.0,1000000,23598,31174.85227904715
c6_role1_s,6,4,189040.0,31096.0,1000000,24143,31095.479886828627
c6_role1_s,6,5,188950.0,31105.0,1000000,24455,31146.76781051022
query_1710_v6,6,1,225695.0,632.0,1000000,13473,353.3904250601418
query_1710_v6,6,2,226362.0,617.0,1000003,12356,342.5646667568989
query_1710_v6,6,3,226352.0,612.0,1000001,13044,331.5717902850848
query_1710_v6,6,4,226451.0,606.0,1000003,12577,332.4332756609296
query_1710_v6,6,5,226053.0,621.0,1000002,13260,334.7767205126111
query_3965_v2,6,1,170420.0,7958.0,1000000,17359,6106.534980145339
query_3965_v2,6,2,170420.0,7958.0,1000000,15565,6106.534980145339
query_3965_v2,6,3,170420.0,7958.0,1000000,14819,6106.534980145339
query_3965_v2,6,4,170420.0,7958.0,1000000,16748,6106.534980145339
query_3965_v2,6,5,170420.0,7958.0,1000000,14853,6106.534980145339
query_3872_v0,6,1,364572.0,1583.0,1000001,13332,1585.2296833173377
query_3872_v0,6,2,364814.0,1583.0,1000002,11741,1577.2651586972097
query_3872_v0,6,3,364676.0,1583.0,1000001,11622,1582.9733904701138
query_3872_v0,6,4,364685.0,1583.0,1000002,11561,1580.0313729252312
query_3872_v0,6,5,364635.0,1583.0,1000002,11598,1587.7277860667232
c6_role2_o,6,1,62789.0,43387.0,1000014,37131,84369.7877689431
c6_role2_o,6,2,62761.0,43385.0,1000017,35738,84870.74110655548
c6_role2_o,6,3,62728.0,43384.0,1000009,35294,84805.50966014522
c6_role2_o,6,4,62599.0,43401.0,1000018,33877,84797.5632391604
c6_role2_o,6,5,63072.0,43359.0,1000000,35978,83534.86690054974
query_9996_v2,6,1,842168.0,113.0,1000000,13713,16.535629897278778
query_9996_v2,6,2,844177.0,98.0,1000000,13064,12.263587353299892
query_9996_v2,6,3,841804.0,111.0,1000000,12710,14.54401699555166
query_9996_v2,6,4,843260.0,101.0,1000001,13424,14.80226034726724
query_9996_v2,6,5,843131.0,110.0,1000000,13171,15.124429287567168
query_4957_v0,6,1,364572.0,1583.0,1000001,13326,1585.2296833173377
query_4957_v0,6,2,364814.0,1583.0,1000002,11728,1577.2651586972097
query_4957_v0,6,3,364676.0,1583.0,1000001,11665,1582.9733904701138
query_4957_v0,6,4,364685.0,1583.0,1000002,11602,1580.0313729252312
query_4957_v0,6,5,364635.0,1583.0,1000002,12130,1587.7277860667232
query_8423_v2,6,1,842168.0,113.0,1000000,14227,16.535629897278778
query_8423_v2,6,2,844177.0,98.0,1000000,12752,12.263587353299892
query_8423_v2,6,3,841804.0,111.0,1000000,12822,14.54401699555166
query_8423_v2,6,4,843260.0,101.0,1000001,12748,14.80226034726724
query_8423_v2,6,5,843131.0,110.0,1000000,12582,15.124429287567168
query_4207_v7,6,1,880526.0,307.0,1000000,15220,303.8310510120698
query_4207_v7,6,2,879534.0,307.0,1000002,14850,309.719402856402
query_4207_v7,6,3,879816.0,308.0,1000001,14323,311.4999836342114
query_4207_v7,6,4,880030.0,307.0,1000005,14118,317.4207702130458
query_4207_v7,6,5,880833.0,308.0,1000000,14480,311.97959702784385
query_7351_v0,6,1,40811.0,16997.0,1000017,27496,28441.264830560387
query_7351_v0,6,2,40628.0,17018.0,1000014,25114,28369.87939352171
query_7351_v0,6,3,40949.0,16999.0,1000035,25937,28334.481159491075
query_7351_v0,6,4,40951.0,16995.0,1000005,24455,28349.49949940173
query_7351_v0,6,5,41197.0,16973.0,1000033,24021,28433.474791853776
query_12015_v4,6,1,431264.0,2343.0,1000002,19690,1445.385561204592
query_12015_v4,6,2,433707.0,2281.0,1000000,18451,1501.6326614474322
query_12015_v4,6,3,432568.0,2313.0,1000056,18007,1578.3948118072183
query_12015_v4,6,4,433438.0,2295.0,1000001,18902,1538.1119402316097
query_12015_v4,6,5,433106.0,2312.0,1000000,20478,1534.302511773454
query_6102_v6,6,1,216551.0,697.0,1000000,14178,412.3916755911368
query_6102_v6,6,2,216650.0,696.0,1000001,13034,418.01862783180786
query_6102_v6,6,3,216985.0,693.0,1000000,12875,419.3636325711713
query_6102_v6,6,4,217312.0,694.0,1000001,13208,379.0702918800812
query_6102_v6,6,5,216990.0,690.0,1000002,12837,386.73025590891626
query_11914_v2,6,1,181400.0,6860.0,1000000,16186,5263.241588970342
query_11914_v2,6,2,181400.0,6860.0,1000000,13974,5263.241588970342
query_11914_v2,6,3,181400.0,6860.0,1000000,14728,5263.241588970342
query_11914_v2,6,4,181400.0,6860.0,1000000,14664,5263.241588970342
query_11914_v2,6,5,181400.0,6860.0,1000000,14228,5263.241588970342
query_2023_v9,6,1,235648.0,2908.0,1000000,19279,5379.181245618761
query_2023_v9,6,2,235957.0,2886.0,1000087,17739,5562.8776325461195
query_2023_v9,6,3,236023.0,2888.0,1000042,17674,4967.269634097485
query_2023_v9,6,4,233759.0,2939.0,1000001,17206,5266.081829491075
query_2023_v9,6,5,232750.0,3000.0,1000000,17254,5373.890886228446
query_7029_v0,6,1,364572.0,1583.0,1000001,12788,1585.2296833173377
query_7029_v0,6,2,364814.0,1583.0,1000002,11003,1577.2651586972097
query_7029_v0,6,3,364676.0,1583.0,1000001,11005,1582.9733904701138
query_7029_v0,6,4,364685.0,1583.0,1000002,11055,1580.0313729252312
query_7029_v0,6,5,364635.0,1583.0,1000002,11213,1587.7277860667232
query_517_v2,6,1,842168.0,113.0,1000000,14593,16.535629897278778
query_517_v2,6,2,844177.0,98.0,1000000,13683,12.263587353299892
query_517_v2,6,3,841804.0,111.0,1000000,13687,14.54401699555166
query_517_v2,6,4,843260.0,101.0,1000001,13489,14.80226034726724
query_517_v2,6,5,843131.0,110.0,1000000,13476,15.124429287567168
query_6731_v0,6,1,264602.0,4256.0,1000001,19156,4287.337752549111
query_6731_v0,6,2,265084.0,4253.0,1000000,17628,4240.792050821627
query_6731_v0,6,3,265639.0,4253.0,1000000,17335,4232.410195792034
query_6731_v0,6,4,264735.0,4256.0,1000001,17608,4302.466451357018
query_6731_v0,6,5,264654.0,4257.0,1000005,17114,4293.952889432995
query_3670_v3,6,1,759307.0,1688.0,1000000,21827,338.0696822929095
query_3670_v3,6,2,756419.0,1712.0,1000000,21460,343.69877140845955
query_3670_v3,6,3,759149.0,1679.0,1000000,20873,291.97076485448275
query_3670_v3,6,4,762997.0,1647.0,1000000,21749,308.0882244479729
query_3670_v3,6,5,760140.0,1675.0,1000000,20900,323.20879210576993
query_3670_v5,6,1,755539.0,1741.0,1000000,21315,723.3401389217074
query_3670_v5,6,2,750800.0,1789.0,1000000,21057,751.8792033305557
query_3670_v5,6,3,754876.0,1738.0,1000000,21304,685.8054616354941
query_3670_v5,6,4,758101.0,1715.0,1000000,20446,723.6572857305008
query_3670_v5,6,5,757357.0,1719.0,1000000,20830,731.9354959165441
query_11284_v6,6,1,216551.0,697.0,1000000,14492,412.3916755911368
query_11284_v6,6,2,216650.0,696.0,1000001,12662,418.01862783180786
query_11284_v6,6,3,216985.0,693.0,1000000,12537,419.3636325711713
query_11284_v6,6,4,217312.0,694.0,1000001,12255,379.0702918800812
query_11284_v6,6,5,216990.0,690.0,1000002,12903,386.73025590891626
query_3713_v2,6,1,755663.0,1741.0,1000000,21959,781.0567623650334
query_3713_v2,6,2,750917.0,1789.0,1000000,20843,788.8140447009329
query_3713_v2,6,3,754875.0,1739.0,1000000,19842,698.2956307852091
query_3713_v2,6,4,758218.0,1715.0,1000000,19936,762.8854309328973
query_3713_v2,6,5,757460.0,1719.0,1000000,20290,733.9558435239596
c6_role1_o,6,1,61739.0,43373.0,1000008,33504,92889.79313675426
c6_role1_o,6,2,61994.0,43343.0,1000014,33187,91796.99372041861
